,id,time,CurX,CurY,CurV,CurRoll,CurPitch,CurAccX,CurAccY,CurAccZ,CurGyroX,CurGyroY,CurGyroZ,Pitch,Roll,abnormal_label
909,1436,2023-11-8 13:04,17.163,1.8203,0,0.735978,-0.421843,-3.029667679,-3.026799079,-2.019927479,0.419629,0.38911,-0.045777,-0.39339481,0.380268448,2
910,1437,2023-11-8 13:04,17.163,1.8203,-0.000549,0.73185,-0.417661,-3.27104699,-3.26817839,-2.26130679,0.411999,0.38911,-0.015259,-0.323457955,0.312665169,2
911,1438,2023-11-8 13:04,17.163,1.8203,-0.001099,0.726969,-0.413448,-3.5124263,-3.5095577,-2.5026861,0.381481,0.38911,0,-0.2535211,0.245061889,2
912,1439,2023-11-8 13:04,17.1629,1.8203,-0.001649,0.721031,-0.397557,-0.008789,0.012084,0.997924,0.335703,0.39674,0,-0.397557,0.721031,0
913,1440,2023-11-8 13:04,17.1629,1.8203,-0.002748,0.716784,-0.375566,-0.014648,0.020507,1.00049,0.350962,0.38911,-0.007629,-0.375566,0.716784,0
914,1441,2023-11-8 13:04,17.1629,1.8203,-0.003848,0.719305,-0.3441,-0.01538,0.032226,1.00122,0.381481,0.38911,0,-0.3441,0.719305,0
915,1442,2023-11-8 13:04,17.1628,1.8203,-0.007147,0.722526,-0.299725,-0.017578,0.044311,0.996826,0.39674,0.381481,0.030518,-0.299725,0.722526,0
916,1443,2023-11-8 13:04,17.1627,1.8203,-0.009346,0.728205,-0.242287,-0.015747,0.053833,0.995361,0.38911,0.373851,0.076296,-0.242287,0.728205,0
917,1444,2023-11-8 13:04,17.1626,1.8203,-0.012095,0.731386,-0.1747,3.4888677,3.607653333,4.497045467,0.419629,0.343333,0.061037,4.1695055,2.0807589,2
918,1445,2023-11-8 13:04,17.1624,1.8203,-0.018142,0.732073,-0.091792,3.24748839,3.366274023,4.255666156,0.457777,0.312814,0.007629,4.041704565,2.016980849,2
919,1446,2023-11-8 13:04,17.1622,1.8203,-0.021991,0.725362,0.001522,3.006109079,3.124894713,4.014286846,0.503555,0.289925,-0.076296,3.91390363,1.953202799,2
920,1447,2023-11-8 13:04,17.1619,1.8203,-0.025839,0.713686,0.107359,2.764729769,2.883515402,3.772907536,0.526444,0.282296,-0.175481,3.786102695,1.889424748,2
921,1448,2023-11-8 13:04,17.1616,1.8203,-0.035735,0.701971,0.215343,2.523350459,2.642136092,3.531528225,0.511185,0.297555,-0.251777,3.658301761,1.825646698,2
922,1449,2023-11-8 13:04,17.1612,1.8203,-0.035735,0.693196,0.327273,2.281971148,2.400756782,3.290148915,0.473036,0.312814,-0.289925,3.530500826,1.761868647,2
923,1450,2023-11-8 13:04,17.1607,1.8203,-0.04783,0.695556,0.447065,2.040591838,2.159377471,3.048769605,0.419629,0.320444,-0.267036,3.402699891,1.698090597,2
924,1451,2023-11-8 13:04,17.1602,1.8203,-0.053878,0.699186,0.571168,1.799212528,1.917998161,2.807390294,0.39674,0.328073,-0.205999,3.274898956,1.634312546,2
925,1452,2023-11-8 13:04,17.1596,1.8203,-0.060475,0.704638,0.695204,1.557833217,1.676618851,2.566010984,0.38911,0.350962,-0.122074,3.147098021,1.570534495,2
926,1453,2023-11-8 13:04,17.1588,1.8203,-0.075869,0.704714,0.825358,1.316453907,1.43523954,2.324631674,0.411999,0.366222,-0.061037,3.019297086,1.506756445,2
927,1454,2023-11-8 13:04,17.158,1.8203,-0.083566,0.703421,0.955655,1.075074597,1.19386023,2.083252363,0.442518,0.39674,-0.045777,2.891496151,1.442978394,2
928,1455,2023-11-8 13:04,17.1571,1.8203,-0.091813,0.698583,1.09032,0.833695286,0.95248092,1.841873053,0.457777,0.411999,-0.083925,2.763695216,1.379200344,2
929,1456,2023-11-8 13:04,17.156,1.8203,-0.109955,0.693021,1.21785,0.592315976,0.711101609,1.600493743,0.465407,0.411999,-0.144962,2.635894282,1.315422293,2
930,1457,2023-11-8 13:04,17.1548,1.8203,-0.119301,0.69019,1.33962,0.350936666,0.469722299,1.359114432,0.442518,0.381481,-0.167851,2.508093347,1.251644243,2
931,1458,2023-11-8 13:04,17.1535,1.8203,-0.128098,0.689277,1.45999,0.109557355,0.228342989,1.117735122,0.40437,0.358592,-0.129703,2.380292412,1.187866192,2
932,1459,2023-11-8 13:04,17.152,1.8203,-0.14679,0.68979,1.57668,-0.131821955,-0.013036322,0.876355811,0.366222,0.343333,-0.061037,2.252491477,1.124088141,2
933,1460,2023-11-8 13:04,17.1505,1.8203,-0.156686,0.689136,1.68911,-0.373201266,-0.254415632,0.634976501,0.350962,0.343333,-0.022888,2.124690542,1.060310091,2
934,1461,2023-11-8 13:04,17.1488,1.8203,-0.166582,0.689623,1.7937,-0.614580576,-0.495794943,0.393597191,0.343333,0.335703,-0.045777,1.996889607,0.99653204,2
935,1462,2023-11-8 13:04,17.147,1.8203,-0.184725,0.686904,1.89372,-0.855959886,-0.737174253,0.15221788,0.335703,0.343333,-0.122074,1.869088672,0.93275399,2
936,1463,2023-11-8 13:04,17.145,1.8203,-0.194071,0.680441,1.98523,-1.097339197,-0.978553563,-0.08916143,0.312814,0.343333,-0.19837,1.741287738,0.868975939,2
937,1464,2023-11-8 13:04,17.143,1.8203,-0.203418,0.676587,2.07129,-1.338718507,-1.219932874,-0.33054074,0.267036,0.335703,-0.228888,1.613486803,0.805197889,2
938,1465,2023-11-8 13:04,17.1408,1.8203,-0.22156,0.67981,2.15103,-1.580097817,-1.461312184,-0.571920051,0.236518,0.328073,-0.167851,1.485685868,0.741419838,2
939,1466,2023-11-8 13:04,17.1385,1.8203,-0.230357,0.684352,2.22556,-1.821477128,-1.702691494,-0.813299361,0.244148,0.343333,-0.083925,1.357884933,0.677641787,2
940,1467,2023-11-8 13:04,17.1361,1.8203,-0.239703,0.68566,2.29593,-2.062856438,-1.944070805,-1.054678671,0.251777,0.358592,-0.022888,1.230083998,0.613863737,2
941,1468,2023-11-8 13:04,17.1335,1.8203,-0.256746,0.680535,2.35888,-2.304235748,-2.185450115,-1.296057982,0.267036,0.350962,-0.038148,1.102283063,0.550085686,2
942,1469,2023-11-8 13:04,17.1309,1.8203,-0.265543,0.677039,2.41663,-2.545615059,-2.426829425,-1.537437292,0.297555,0.335703,-0.061037,0.974482128,0.486307636,2
943,1470,2023-11-8 13:04,17.1281,1.8203,-0.274339,0.676383,2.47618,-2.786994369,-2.668208736,-1.778816602,0.366222,0.320444,-0.099185,0.846681193,0.422529585,2
944,1471,2023-11-8 13:04,17.1252,1.8203,-0.289733,0.676053,2.53475,-3.028373679,-2.909588046,-2.020195913,0.450148,0.305185,-0.152592,0.718880259,0.358751534,2
945,1472,2023-11-8 13:04,17.1222,1.8203,-0.29743,0.676964,2.59323,-3.26975299,-3.150967356,-2.261575223,0.495925,0.297555,-0.205999,0.591079324,0.294973484,2
946,1473,2023-11-8 13:04,17.1192,1.8203,-0.305127,0.682052,2.6459,-3.5111323,-3.392346667,-2.502954533,0.503555,0.289925,-0.228888,0.463278389,0.231195433,2
947,1474,2023-11-8 13:04,17.116,1.8203,-0.32107,0.686974,2.70113,-0.009155,0.088256,1.00232,0.480666,0.289925,-0.228888,2.70113,0.686974,0
948,1475,2023-11-8 13:04,17.1127,1.8203,-0.329317,0.682757,2.74903,-0.008056,0.089355,0.999389,0.465407,0.274666,-0.228888,2.74903,0.682757,0
949,1476,2023-11-8 13:04,17.1093,1.8203,-0.336464,0.67755,2.79712,-0.006958,0.089355,0.992431,0.427259,0.289925,-0.228888,2.79712,0.67755,0
950,1477,2023-11-8 13:04,17.1058,1.8203,-0.351858,0.671324,2.84465,-0.006591,0.084594,1.00195,0.39674,0.297555,-0.221259,2.84465,0.671324,0
951,1478,2023-11-8 13:04,17.1022,1.8203,-0.359555,0.664793,2.88456,-0.010253,0.084594,0.995727,0.366222,0.305185,-0.19837,2.88456,0.664793,0
952,1479,2023-11-8 13:04,17.0985,1.8203,-0.366702,0.662422,2.92441,-0.013916,0.086059,0.990234,0.381481,0.282296,-0.205999,2.92441,0.662422,0
953,1480,2023-11-8 13:04,17.0947,1.8203,-0.380996,0.664403,2.9659,-0.019042,0.091552,0.994262,0.40437,0.282296,-0.236518,2.9659,0.664403,0
954,1481,2023-11-8 13:04,17.0908,1.8203,-0.388143,0.672197,3.01274,-0.01831,0.091918,0.98767,0.434888,0.282296,-0.282296,3.01274,0.672197,0
955,1482,2023-11-8 13:04,17.0869,1.8203,-0.39584,0.679233,3.05983,-0.006225,0.091552,1.01184,0.442518,0.289925,-0.320444,3.05983,0.679233,0
956,1483,2023-11-8 13:04,17.0828,1.8203,-0.410684,0.671999,3.10307,-0.00769,0.095214,0.999389,0.442518,0.289925,-0.350962,3.10307,0.671999,0
957,1484,2023-11-8 13:04,17.0786,1.8203,-0.417831,0.666672,3.15088,-0.010986,0.092651,0.998657,0.442518,0.289925,-0.343333,3.15088,0.666672,0
958,1485,2023-11-8 13:04,17.0743,1.8203,-0.426078,0.665215,3.1952,-0.012817,0.097045,0.984008,0.473036,0.289925,-0.312814,3.1952,0.665215,0
959,1486,2023-11-8 13:04,17.07,1.8203,-0.434325,0.666067,3.24552,-0.009521,0.097412,0.990234,0.495925,0.289925,-0.251777,3.24552,0.666067,0
960,1487,2023-11-8 13:04,17.0656,1.8203,-0.440372,0.663045,3.29448,-0.012451,0.090087,1.00195,0.488296,0.297555,-0.183111,3.29448,0.663045,0
961,1488,2023-11-8 13:04,17.061,1.8203,-0.455766,0.663347,3.33271,-0.010253,0.09851,1.00378,0.473036,0.305185,-0.137333,3.33271,0.663347,0
962,1489,2023-11-8 13:04,17.0564,1.8203,-0.463463,0.661351,3.37959,-0.006591,0.102539,1.00671,0.480666,0.328073,-0.144962,3.37959,0.661351,0
963,1490,2023-11-8 13:04,17.0517,1.8203,-0.47061,0.655166,3.43028,-0.009155,0.100341,0.994995,0.534073,0.320444,-0.19074,3.43028,0.655166,0
964,1491,2023-11-8 13:04,17.0468,1.8203,-0.486554,0.652163,3.47912,-0.011352,0.098876,0.977417,0.564592,0.320444,-0.236518,3.47912,0.652163,0
965,1492,2023-11-8 13:04,17.0419,1.8203,-0.4948,0.651917,3.5275,-0.01062,0.095581,0.998291,0.579851,0.312814,-0.259407,3.5275,0.651917,0
966,1493,2023-11-8 13:04,17.0369,1.8203,-0.502497,0.650637,3.56885,-0.013549,0.100708,0.995361,0.587481,0.320444,-0.259407,3.56885,0.650637,0
967,1494,2023-11-8 13:04,17.0317,1.8203,-0.518441,0.652942,3.61568,-0.011718,0.10144,1.00818,0.60274,0.335703,-0.267036,3.61568,0.652942,0
968,1495,2023-11-8 13:04,17.0264,1.8203,-0.525588,0.65325,3.66125,-0.012084,0.10144,1.00012,0.633259,0.366222,-0.282296,3.66125,0.65325,0
969,1496,2023-11-8 13:04,17.0211,1.8203,-0.533835,0.654177,3.70698,-0.008056,0.103271,0.990966,0.648518,0.373851,-0.305185,3.70698,0.654177,0
970,1497,2023-11-8 13:04,17.0156,1.8203,-0.550328,0.650347,3.75473,-0.009521,0.098144,0.984375,0.625629,0.350962,-0.305185,3.75473,0.650347,0
971,1498,2023-11-8 13:04,17.01,1.8203,-0.558575,0.64833,3.7955,-0.008789,0.097045,0.990234,0.534073,0.350962,-0.274666,3.7955,0.64833,0
972,1499,2023-11-8 13:04,17.0043,1.8203,-0.566272,0.645259,3.83245,-0.010986,0.101074,1.00452,0.427259,0.335703,-0.228888,3.83245,0.645259,0
973,1500,2023-11-8 13:04,16.9985,1.8203,-0.581665,0.644593,3.87114,-0.01062,0.102905,1.00964,0.381481,0.335703,-0.213629,3.87114,0.644593,0
974,1501,2023-11-8 13:04,16.9926,1.8203,-0.589912,0.643475,3.91114,-0.013916,0.100708,1.00232,0.442518,0.335703,-0.228888,3.91114,0.643475,0
975,1502,2023-11-8 13:04,16.9866,1.8203,-0.598159,0.646237,3.94977,-0.009155,0.096313,0.988769,0.549333,0.335703,-0.244148,3.94977,0.646237,0
976,1503,2023-11-8 13:04,16.9805,1.8203,-0.614652,0.643667,3.98494,-0.00769,0.095214,0.9906,0.625629,0.335703,-0.251777,3.98494,0.643667,0
977,1504,2023-11-8 13:04,16.9743,1.8203,-0.622349,0.639663,4.01789,-0.009887,0.095581,0.996093,0.617999,0.358592,-0.244148,4.01789,0.639663,0
978,1505,2023-11-8 13:04,16.968,1.8203,-0.630046,0.638511,4.0493,-0.006958,0.096679,1.00928,0.549333,0.38911,-0.228888,4.0493,0.638511,0
979,1506,2023-11-8 13:04,16.9615,1.8203,-0.645989,0.63414,4.07959,-0.006591,0.096313,1.00122,0.518814,0.411999,-0.213629,4.07959,0.63414,0
980,1507,2023-11-8 13:04,16.955,1.8203,-0.654236,0.629561,4.1098,-0.012451,0.094116,0.988769,0.526444,0.419629,-0.183111,4.1098,0.629561,0
981,1508,2023-11-8 13:04,16.9483,1.8203,-0.661933,0.63181,4.13822,-0.010986,0.09375,0.985107,0.534073,0.40437,-0.152592,4.13822,0.63181,0
982,1509,2023-11-8 13:04,16.9416,1.8203,-0.677327,0.631944,4.16559,-0.00769,0.095581,1.00012,0.488296,0.366222,-0.099185,4.16559,0.631944,0
983,1510,2023-11-8 13:04,16.9347,1.8203,-0.685024,0.627773,4.19219,-0.013916,0.095214,0.993164,0.419629,0.335703,-0.061037,4.19219,0.627773,0
984,1511,2023-11-8 13:04,16.9278,1.8203,-0.69327,0.630827,4.21842,-0.012817,0.093017,0.994995,0.40437,0.328073,-0.053407,4.21842,0.630827,0
985,1512,2023-11-8 13:04,16.9207,1.8203,-0.709214,0.632615,4.24165,-0.015014,0.091918,0.997558,0.427259,0.335703,-0.068666,4.24165,0.632615,0
986,1513,2023-11-8 13:04,16.9135,1.8203,-0.717461,0.636727,4.26319,-0.016113,0.092285,1.01697,0.457777,0.320444,-0.106814,4.26319,0.636727,0
987,1514,2023-11-8 13:04,16.9063,1.8203,-0.724608,0.64147,4.28264,-0.008789,0.093017,0.998657,0.450148,0.297555,-0.152592,4.28264,0.64147,0
988,1515,2023-11-8 13:04,16.8989,1.8203,-0.740002,0.637854,4.30396,-0.002563,0.09375,1.00012,0.40437,0.274666,-0.19074,4.30396,0.637854,0
989,1516,2023-11-8 13:04,16.8914,1.8203,-0.747699,0.627252,4.32508,-0.006958,0.091186,0.968994,0.358592,0.282296,-0.19837,4.32508,0.627252,0
990,1517,2023-11-8 13:04,16.8838,1.8203,-0.754846,0.622201,4.34602,-0.006225,0.092651,1.00561,0.343333,0.289925,-0.167851,4.34602,0.622201,0
991,1518,2023-11-8 13:04,16.8761,1.8203,-0.770239,0.616166,4.36431,-0.010986,0.093383,0.999389,0.343333,0.297555,-0.129703,4.36431,0.616166,0
992,1519,2023-11-8 13:04,16.8684,1.8203,-0.777936,0.61556,4.38395,-0.013183,0.094482,1.00928,0.366222,0.282296,-0.083925,4.38395,0.61556,0
993,1520,2023-11-8 13:04,16.8605,1.8203,-0.786183,0.617231,4.40339,-0.009155,0.092651,0.989501,0.366222,0.274666,-0.053407,4.40339,0.617231,0
994,1521,2023-11-8 13:04,16.8525,1.8203,-0.801027,0.614472,4.42256,-0.013549,0.091552,0.991333,0.373851,0.274666,-0.007629,4.42256,0.614472,0
995,1522,2023-11-8 13:04,16.8445,1.8203,-0.801027,0.616879,4.44004,-0.019042,0.097045,0.979614,0.38911,0.282296,0.015259,4.44004,0.616879,0
996,1523,2023-11-8 13:04,16.8363,1.8203,-0.816421,0.625818,4.4654,-0.012451,0.096313,1.00488,0.450148,0.282296,0.038148,4.4654,0.625818,0
997,1524,2023-11-8 13:04,16.8281,1.8203,-0.824118,0.62666,4.48723,-0.008789,0.097412,1.01697,0.511185,0.297555,0.053407,4.48723,0.62666,0
998,1525,2023-11-8 13:04,16.8197,1.8203,-0.831815,0.62334,4.5088,-0.009521,0.097778,1.00561,0.534073,0.312814,0.068666,4.5088,0.62334,0
999,1526,2023-11-8 13:04,16.8113,1.8203,-0.846659,0.621181,4.53152,-0.00476,0.100341,0.994262,0.526444,0.328073,0.076296,4.53152,0.621181,0
1000,1527,2023-11-8 13:04,16.8027,1.8203,-0.854356,0.613569,4.55827,-0.005126,0.099243,0.97998,0.556962,0.312814,0.068666,4.55827,0.613569,0
1001,1528,2023-11-8 13:04,16.7941,1.8203,-0.862602,0.606239,4.58542,-0.008422,0.099609,0.9906,0.61037,0.274666,0.061037,4.58542,0.606239,0
1002,1529,2023-11-8 13:04,16.7853,1.8203,-0.877996,0.6028,4.61168,-0.011718,0.100708,0.993896,0.656147,0.274666,0.045777,4.61168,0.6028,0
1003,1530,2023-11-8 13:04,16.7765,1.8203,-0.885693,0.603572,4.63822,-0.011718,0.103271,1.01367,0.648518,0.312814,0.045777,4.63822,0.603572,0
1004,1531,2023-11-8 13:04,16.7675,1.8203,-0.89339,0.60439,4.66477,-0.010986,0.102539,0.989135,0.640888,0.343333,0.030518,4.66477,0.60439,0
1005,1532,2023-11-8 13:04,16.7584,1.8203,-0.909333,0.604705,4.69297,-0.009155,0.097778,0.9906,0.656147,0.343333,0,4.69297,0.604705,0
1006,1533,2023-11-8 13:04,16.7493,1.8203,-0.91703,0.602765,4.71498,-0.010253,0.09851,0.986572,0.656147,0.328073,-0.045777,4.71498,0.602765,0
1007,1534,2023-11-8 13:04,16.74,1.8203,-0.925277,0.601747,4.73731,-0.01062,0.101806,0.995727,0.60274,0.282296,-0.076296,4.73731,0.601747,0
1008,1535,2023-11-8 13:04,16.7306,1.8203,-0.941221,0.600607,4.76128,-0.002563,0.094848,1.00708,0.541703,0.236518,-0.091555,4.76128,0.600607,0
1009,1536,2023-11-8 13:04,16.7211,1.8203,-0.948918,0.590025,4.77517,-0.004028,0.097778,1.00268,0.495925,0.221259,-0.083925,4.77517,0.590025,0
1010,1537,2023-11-8 13:04,16.7116,1.8203,-0.956614,0.581499,4.7927,-0.010986,0.099243,0.994262,0.511185,0.236518,-0.091555,4.7927,0.581499,0
1011,1538,2023-11-8 13:04,16.7018,1.8203,-0.972558,0.581645,4.81265,-0.012817,0.096679,0.993164,0.526444,0.282296,-0.083925,4.81265,0.581645,0
1012,1539,2023-11-8 13:04,16.692,1.8203,-0.980805,0.584297,4.82954,-0.008789,0.094848,0.992797,0.541703,0.320444,-0.076296,4.82954,0.584297,0
1013,1540,2023-11-8 13:04,16.6821,1.8203,-0.988502,0.582386,4.84383,-0.012817,0.099609,0.995361,0.518814,0.335703,-0.038148,4.84383,0.582386,0
1014,1541,2023-11-8 13:04,16.6721,1.8203,-1.00444,0.585164,4.86251,-0.014282,0.094848,0.997192,0.473036,0.343333,0,4.86251,0.585164,0
1015,1542,2023-11-8 13:04,16.662,1.8203,-1.01214,0.589517,4.87466,4.989075167,5.086889233,5.996447467,0.419629,0.343333,0.030518,10.01501033,5.584707667,1
1016,1543,2023-11-8 13:04,16.6414,1.8203,-1.03523,0.600838,4.89217,4.64424758,4.742061647,5.65161988,0.259407,0.328073,0.030518,9.670182747,5.23988008,1
1017,1544,2023-11-8 13:04,16.631,1.8203,-1.04293,0.594574,4.90327,4.299419994,4.397234061,5.306792294,0.228888,0.320444,0.022888,9.325355161,4.895052494,1
1018,1545,2023-11-8 13:04,16.6205,1.8203,-1.05063,0.589532,4.91116,3.954592408,4.052406475,4.961964708,0.282296,0.320444,0.030518,8.980527575,4.550224908,1
1019,1546,2023-11-8 13:04,16.6098,1.8203,-1.06602,0.590521,4.92486,3.609764822,3.707578889,4.617137122,0.366222,0.312814,0.061037,8.635699989,4.205397322,1
1020,1547,2023-11-8 13:04,16.5991,1.8203,-1.07372,0.585451,4.93475,3.264937236,3.362751302,4.272309536,0.442518,0.312814,0.099185,8.290872402,3.860569736,1
1021,1548,2023-11-8 13:04,16.5883,1.8203,-1.08086,0.583269,4.94982,2.920109649,3.017923716,3.927481949,0.480666,0.350962,0.137333,7.946044816,3.515742149,1
1022,1549,2023-11-8 13:04,16.5773,1.8203,-1.09626,0.58621,4.95746,2.575282063,2.67309613,3.582654363,0.526444,0.373851,0.175481,7.60121723,3.170914563,1
1023,1550,2023-11-8 13:04,16.5663,1.8203,-1.10396,0.585996,4.9725,2.230454477,2.328268544,3.237826777,0.59511,0.350962,0.19837,7.256389644,2.826086977,1
1024,1551,2023-11-8 13:04,16.5552,1.8203,-1.1111,0.587087,4.98476,1.885626891,1.983440957,2.892999191,0.709555,0.289925,0.205999,6.911562057,2.481259391,1
1025,1552,2023-11-8 13:04,16.5439,1.8203,-1.12705,0.590523,5.00402,1.540799305,1.638613371,2.548171605,0.793481,0.236518,0.205999,6.566734471,2.136431805,1
1026,1553,2023-11-8 13:04,16.5325,1.8203,-1.13474,0.58734,5.0213,1.195971718,1.293785785,2.203344018,0.839259,0.251777,0.19074,6.221906885,1.791604218,1
1027,1554,2023-11-8 13:04,16.5211,1.8203,-1.14244,0.583207,5.04228,0.851144132,0.948958199,1.858516432,0.854518,0.297555,0.152592,5.877079299,1.446776632,1
1028,1555,2023-11-8 13:04,16.5095,1.8203,-1.15783,0.581582,5.06013,0.506316546,0.604130613,1.513688846,0.892666,0.358592,0.114444,5.532251713,1.101949046,1
1029,1556,2023-11-8 13:04,16.4637,1.8203,-1.16498,0.578788,5.08324,0.16148896,0.259303026,1.16886126,0.930814,0.366222,0.091555,5.187424126,0.75712146,1
1030,1557,2023-11-8 13:04,16.4519,1.8203,-1.17268,0.572702,5.0999,-0.183338626,-0.08552456,0.824033674,0.907925,0.350962,0.076296,4.84259654,0.412293874,1
1031,1558,2023-11-8 13:04,16.4401,1.8203,-1.18092,0.567954,5.12218,-0.528166213,-0.430352146,0.479206087,0.80874,0.320444,0.038148,4.497768954,0.067466287,1
1032,1559,2023-11-8 13:04,16.4282,1.8203,-1.18862,0.571937,5.13316,-0.872993799,-0.775179732,0.134378501,0.717184,0.267036,0,4.152941368,-0.277361299,1
1033,1560,2023-11-8 13:04,16.4162,1.8203,-1.20457,0.5656,5.14425,-1.217821385,-1.120007318,-0.210449085,0.686666,0.289925,-0.038148,3.808113782,-0.622188885,1
1034,1561,2023-11-8 13:04,16.4041,1.8203,-1.21061,0.560471,5.14291,-1.562648971,-1.464834905,-0.555276671,0.717184,0.373851,-0.038148,3.463286195,-0.967016471,1
1035,1562,2023-11-8 13:04,16.3919,1.8203,-1.21666,0.575042,5.13693,-1.907476557,-1.809662491,-0.900104257,0.709555,0.457777,-0.007629,3.118458609,-1.311844057,1
1036,1563,2023-11-8 13:04,16.3796,1.8203,-1.22931,0.580568,5.11931,-2.252304144,-2.154490077,-1.244931844,0.61037,0.488296,0.061037,2.773631023,-1.656671644,1
1037,1564,2023-11-8 13:04,16.3673,1.8203,-1.23645,0.580522,5.09277,-2.59713173,-2.499317663,-1.58975943,0.411999,0.473036,0.137333,2.428803437,-2.00149923,1
1038,1565,2023-11-8 13:04,16.3548,1.8203,-1.24305,0.593683,5.05781,-2.941959316,-2.844145249,-1.934587016,0.267036,0.40437,0.183111,2.083975851,-2.346326816,1
1039,1566,2023-11-8 13:04,16.3423,1.8203,-1.25294,0.594723,5.03065,-3.286786902,-3.188972836,-2.279414602,0.282296,0.320444,0.19837,1.739148264,-2.691154402,1
1040,1567,2023-11-8 13:04,16.3297,1.8203,-1.25844,0.588152,5.00285,-3.631614489,-3.533800422,-2.624242189,0.434888,0.267036,0.213629,1.394320678,-3.035981989,1
1041,1568,2023-11-8 13:04,16.3171,1.8203,-1.26504,0.591158,4.98423,-3.976442075,-3.878628008,-2.969069775,0.587481,0.267036,0.244148,1.049493092,-3.380809575,1
1042,1569,2023-11-8 13:04,16.3043,1.8203,-1.27878,0.594268,4.96914,-4.321269661,-4.223455594,-3.313897361,0.579851,0.274666,0.289925,0.704665506,-3.725637161,1
1043,1570,2023-11-8 13:04,16.2915,1.8203,-1.28373,0.590757,4.95476,-4.666097247,-4.56828318,-3.658724947,0.503555,0.305185,0.343333,0.35983792,-4.070464747,1
1044,1571,2023-11-8 13:04,16.2786,1.8203,-1.28868,0.599258,4.94308,-5.010924833,-4.913110767,-4.003552533,0.434888,0.343333,0.40437,0.015010333,-4.415292333,1
1045,1572,2023-11-8 13:04,16.2655,1.8203,-1.30298,0.605333,4.93563,-0.013916,0.085327,1.0155,0.480666,0.343333,0.457777,4.93563,0.605333,0
1046,1573,2023-11-8 13:04,16.2524,1.8203,-1.30957,0.60807,4.93548,-0.009887,0.089721,0.962768,0.61037,0.328073,0.495925,4.93548,0.60807,0
1047,1574,2023-11-8 13:04,16.2393,1.8203,-1.31562,0.606903,4.947,-0.001464,0.092651,0.972656,0.732444,0.335703,0.480666,4.947,0.606903,0
1048,1575,2023-11-8 13:04,16.226,1.8203,-1.33101,0.596154,4.96143,-0.010253,0.095947,0.982177,0.80874,0.373851,0.427259,4.96143,0.596154,0
1049,1576,2023-11-8 13:04,16.2126,1.8203,-1.33761,0.595979,4.97826,-0.012084,0.099243,1.00195,0.80111,0.381481,0.373851,4.97826,0.595979,0
1050,1577,2023-11-8 13:04,16.1992,1.8203,-1.34421,0.597641,4.99583,-0.005859,0.098144,1.04077,0.755333,0.373851,0.312814,4.99583,0.597641,0
1051,1578,2023-11-8 13:04,16.1856,1.8203,-1.36015,0.591722,5.00688,-0.015014,0.098144,0.991699,0.679036,0.350962,0.259407,5.00688,0.591722,0
1052,1579,2023-11-8 13:04,16.1719,1.8203,-1.3673,0.59631,5.02268,-0.012084,0.099609,0.977783,0.648518,0.297555,0.213629,5.02268,0.59631,0
1053,1580,2023-11-8 13:04,16.1581,1.8203,-1.375,0.597412,5.04137,-0.010986,0.098876,0.982543,0.640888,0.274666,0.183111,5.04137,0.597412,0
1054,1581,2023-11-8 13:04,16.1442,1.8203,-1.39149,0.59745,5.05813,-0.020141,0.107299,0.996826,0.625629,0.305185,0.175481,5.05813,0.59745,0
1055,1582,2023-11-8 13:04,16.1302,1.8203,-1.39974,0.608345,5.08149,-0.019042,0.105102,1.01038,0.526444,0.358592,0.175481,5.08149,0.608345,0
1056,1583,2023-11-8 13:04,16.1161,1.8203,-1.40798,0.61776,5.09843,-0.010986,0.103271,1.00415,0.343333,0.38911,0.205999,5.09843,0.61776,0
